ID,BRF,Name,Device,Test Data,Steps,Expected
QC-194,BRF-17928,Realizar baja del canal ABC MIAMI · Costa Rica · Android,Android,"País: Costa Rica
Canal: ABC MIAMI
Frecuencia: 525
Dispositivo: Android
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ABC MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 525.","1. ABC MIAMI (525) no se muestra en la grilla de programación.
2. ABC MIAMI (525) no se muestra en el mosaico de canales.
3. ABC MIAMI no aparece como resultado de búsqueda.
4. ABC MIAMI (525) no se muestra en el carrusel de canales de TV en vivo.
5. ABC MIAMI (525) no se muestra en ningún carrusel de categoría.
6. La frecuencia 525 correspondiente a ABC MIAMI no está presente en Claro video."
QC-195,BRF-17928,Realizar baja del canal ABC MIAMI · Costa Rica · Windows/XBOX,Windows/XBOX,"País: Costa Rica
Canal: ABC MIAMI
Frecuencia: 525
Dispositivo: Windows/XBOX
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ABC MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 525.","1. ABC MIAMI (525) no se muestra en la grilla de programación.
2. ABC MIAMI (525) no se muestra en el mosaico de canales.
3. ABC MIAMI no aparece como resultado de búsqueda.
4. ABC MIAMI (525) no se muestra en el carrusel de canales de TV en vivo.
5. ABC MIAMI (525) no se muestra en ningún carrusel de categoría.
6. La frecuencia 525 correspondiente a ABC MIAMI no está presente en Claro video."
QC-196,BRF-17928,Realizar baja del canal ABC MIAMI · Costa Rica · tvOS,tvOS,"País: Costa Rica
Canal: ABC MIAMI
Frecuencia: 525
Dispositivo: tvOS
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ABC MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 525.","1. ABC MIAMI (525) no se muestra en la grilla de programación.
2. ABC MIAMI (525) no se muestra en el mosaico de canales.
3. ABC MIAMI no aparece como resultado de búsqueda.
4. ABC MIAMI (525) no se muestra en el carrusel de canales de TV en vivo.
5. ABC MIAMI (525) no se muestra en ningún carrusel de categoría.
6. La frecuencia 525 correspondiente a ABC MIAMI no está presente en Claro video."
QC-197,BRF-17928,Realizar baja del canal ABC MIAMI · Costa Rica · iOS,iOS,"País: Costa Rica
Canal: ABC MIAMI
Frecuencia: 525
Dispositivo: iOS
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ABC MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 525.","1. ABC MIAMI (525) no se muestra en la grilla de programación.
2. ABC MIAMI (525) no se muestra en el mosaico de canales.
3. ABC MIAMI no aparece como resultado de búsqueda.
4. ABC MIAMI (525) no se muestra en el carrusel de canales de TV en vivo.
5. ABC MIAMI (525) no se muestra en ningún carrusel de categoría.
6. La frecuencia 525 correspondiente a ABC MIAMI no está presente en Claro video."
QC-198,BRF-17928,Realizar baja del canal ABC MIAMI · Costa Rica · Roku,Roku,"País: Costa Rica
Canal: ABC MIAMI
Frecuencia: 525
Dispositivo: Roku
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ABC MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 525.","1. ABC MIAMI (525) no se muestra en la grilla de programación.
2. ABC MIAMI (525) no se muestra en el mosaico de canales.
3. ABC MIAMI no aparece como resultado de búsqueda.
4. ABC MIAMI (525) no se muestra en el carrusel de canales de TV en vivo.
5. ABC MIAMI (525) no se muestra en ningún carrusel de categoría.
6. La frecuencia 525 correspondiente a ABC MIAMI no está presente en Claro video."
QC-199,BRF-17928,Realizar baja del canal ABC MIAMI · Costa Rica · AAF,AAF,"País: Costa Rica
Canal: ABC MIAMI
Frecuencia: 525
Dispositivo: AAF
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ABC MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 525.","1. ABC MIAMI (525) no se muestra en la grilla de programación.
2. ABC MIAMI (525) no se muestra en el mosaico de canales.
3. ABC MIAMI no aparece como resultado de búsqueda.
4. ABC MIAMI (525) no se muestra en el carrusel de canales de TV en vivo.
5. ABC MIAMI (525) no se muestra en ningún carrusel de categoría.
6. La frecuencia 525 correspondiente a ABC MIAMI no está presente en Claro video."
QC-200,BRF-17928,Realizar baja del canal ABC MIAMI · Costa Rica · WEB,WEB,"País: Costa Rica
Canal: ABC MIAMI
Frecuencia: 525
Dispositivo: WEB
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""ABC MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 525.","1. ABC MIAMI (525) no se muestra en la grilla de programación.
2. ABC MIAMI (525) no se muestra en el mosaico de canales.
3. ABC MIAMI no aparece como resultado de búsqueda.
4. ABC MIAMI (525) no se muestra en el carrusel de canales de TV en vivo.
5. ABC MIAMI (525) no se muestra en ningún carrusel de categoría.
6. La frecuencia 525 correspondiente a ABC MIAMI no está presente en Claro video."
QC-201,BRF-17928,Realizar baja del canal CBS MIAMI · El Salvador · Android TV STV,Android TV STV,"País: El Salvador
Canal: CBS MIAMI
Frecuencia: 526
Dispositivo: Android TV STV
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CBS MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 526.","1. CBS MIAMI (526) no se muestra en la grilla de programación.
2. CBS MIAMI (526) no se muestra en el mosaico de canales.
3. CBS MIAMI no aparece como resultado de búsqueda.
4. CBS MIAMI (526) no se muestra en el carrusel de canales de TV en vivo.
5. CBS MIAMI (526) no se muestra en ningún carrusel de categoría.
6. La frecuencia 526 correspondiente a CBS MIAMI no está presente en Claro video."
QC-202,BRF-17928,Realizar baja del canal CBS MIAMI · El Salvador · Fire TV,Fire TV,"País: El Salvador
Canal: CBS MIAMI
Frecuencia: 526
Dispositivo: Fire TV
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CBS MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 526.","1. CBS MIAMI (526) no se muestra en la grilla de programación.
2. CBS MIAMI (526) no se muestra en el mosaico de canales.
3. CBS MIAMI no aparece como resultado de búsqueda.
4. CBS MIAMI (526) no se muestra en el carrusel de canales de TV en vivo.
5. CBS MIAMI (526) no se muestra en ningún carrusel de categoría.
6. La frecuencia 526 correspondiente a CBS MIAMI no está presente en Claro video."
QC-203,BRF-17928,Realizar baja del canal CBS MIAMI · El Salvador · Consolas,Consolas,"País: El Salvador
Canal: CBS MIAMI
Frecuencia: 526
Dispositivo: Consolas
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CBS MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 526.","1. CBS MIAMI (526) no se muestra en la grilla de programación.
2. CBS MIAMI (526) no se muestra en el mosaico de canales.
3. CBS MIAMI no aparece como resultado de búsqueda.
4. CBS MIAMI (526) no se muestra en el carrusel de canales de TV en vivo.
5. CBS MIAMI (526) no se muestra en ningún carrusel de categoría.
6. La frecuencia 526 correspondiente a CBS MIAMI no está presente en Claro video."
QC-204,BRF-17928,Realizar baja del canal CBS MIAMI · El Salvador · Android,Android,"País: El Salvador
Canal: CBS MIAMI
Frecuencia: 526
Dispositivo: Android
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CBS MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 526.","1. CBS MIAMI (526) no se muestra en la grilla de programación.
2. CBS MIAMI (526) no se muestra en el mosaico de canales.
3. CBS MIAMI no aparece como resultado de búsqueda.
4. CBS MIAMI (526) no se muestra en el carrusel de canales de TV en vivo.
5. CBS MIAMI (526) no se muestra en ningún carrusel de categoría.
6. La frecuencia 526 correspondiente a CBS MIAMI no está presente en Claro video."
QC-205,BRF-17928,Realizar baja del canal CBS MIAMI · El Salvador · Windows/XBOX,Windows/XBOX,"País: El Salvador
Canal: CBS MIAMI
Frecuencia: 526
Dispositivo: Windows/XBOX
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CBS MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 526.","1. CBS MIAMI (526) no se muestra en la grilla de programación.
2. CBS MIAMI (526) no se muestra en el mosaico de canales.
3. CBS MIAMI no aparece como resultado de búsqueda.
4. CBS MIAMI (526) no se muestra en el carrusel de canales de TV en vivo.
5. CBS MIAMI (526) no se muestra en ningún carrusel de categoría.
6. La frecuencia 526 correspondiente a CBS MIAMI no está presente en Claro video."
QC-206,BRF-17928,Realizar baja del canal CBS MIAMI · El Salvador · tvOS,tvOS,"País: El Salvador
Canal: CBS MIAMI
Frecuencia: 526
Dispositivo: tvOS
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CBS MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 526.","1. CBS MIAMI (526) no se muestra en la grilla de programación.
2. CBS MIAMI (526) no se muestra en el mosaico de canales.
3. CBS MIAMI no aparece como resultado de búsqueda.
4. CBS MIAMI (526) no se muestra en el carrusel de canales de TV en vivo.
5. CBS MIAMI (526) no se muestra en ningún carrusel de categoría.
6. La frecuencia 526 correspondiente a CBS MIAMI no está presente en Claro video."
QC-207,BRF-17928,Realizar baja del canal CBS MIAMI · El Salvador · iOS,iOS,"País: El Salvador
Canal: CBS MIAMI
Frecuencia: 526
Dispositivo: iOS
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CBS MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 526.","1. CBS MIAMI (526) no se muestra en la grilla de programación.
2. CBS MIAMI (526) no se muestra en el mosaico de canales.
3. CBS MIAMI no aparece como resultado de búsqueda.
4. CBS MIAMI (526) no se muestra en el carrusel de canales de TV en vivo.
5. CBS MIAMI (526) no se muestra en ningún carrusel de categoría.
6. La frecuencia 526 correspondiente a CBS MIAMI no está presente en Claro video."
QC-208,BRF-17928,Realizar baja del canal CBS MIAMI · El Salvador · Roku,Roku,"País: El Salvador
Canal: CBS MIAMI
Frecuencia: 526
Dispositivo: Roku
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CBS MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 526.","1. CBS MIAMI (526) no se muestra en la grilla de programación.
2. CBS MIAMI (526) no se muestra en el mosaico de canales.
3. CBS MIAMI no aparece como resultado de búsqueda.
4. CBS MIAMI (526) no se muestra en el carrusel de canales de TV en vivo.
5. CBS MIAMI (526) no se muestra en ningún carrusel de categoría.
6. La frecuencia 526 correspondiente a CBS MIAMI no está presente en Claro video."
QC-209,BRF-17928,Realizar baja del canal CBS MIAMI · El Salvador · AAF,AAF,"País: El Salvador
Canal: CBS MIAMI
Frecuencia: 526
Dispositivo: AAF
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CBS MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 526.","1. CBS MIAMI (526) no se muestra en la grilla de programación.
2. CBS MIAMI (526) no se muestra en el mosaico de canales.
3. CBS MIAMI no aparece como resultado de búsqueda.
4. CBS MIAMI (526) no se muestra en el carrusel de canales de TV en vivo.
5. CBS MIAMI (526) no se muestra en ningún carrusel de categoría.
6. La frecuencia 526 correspondiente a CBS MIAMI no está presente en Claro video."
QC-210,BRF-17928,Realizar baja del canal CBS MIAMI · El Salvador · WEB,WEB,"País: El Salvador
Canal: CBS MIAMI
Frecuencia: 526
Dispositivo: WEB
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CBS MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 526.","1. CBS MIAMI (526) no se muestra en la grilla de programación.
2. CBS MIAMI (526) no se muestra en el mosaico de canales.
3. CBS MIAMI no aparece como resultado de búsqueda.
4. CBS MIAMI (526) no se muestra en el carrusel de canales de TV en vivo.
5. CBS MIAMI (526) no se muestra en ningún carrusel de categoría.
6. La frecuencia 526 correspondiente a CBS MIAMI no está presente en Claro video."
QC-211,BRF-17928,Realizar baja del canal CBS MIAMI · Guatemala · Android TV STV,Android TV STV,"País: Guatemala
Canal: CBS MIAMI
Frecuencia: 526
Dispositivo: Android TV STV
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CBS MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 526.","1. CBS MIAMI (526) no se muestra en la grilla de programación.
2. CBS MIAMI (526) no se muestra en el mosaico de canales.
3. CBS MIAMI no aparece como resultado de búsqueda.
4. CBS MIAMI (526) no se muestra en el carrusel de canales de TV en vivo.
5. CBS MIAMI (526) no se muestra en ningún carrusel de categoría.
6. La frecuencia 526 correspondiente a CBS MIAMI no está presente en Claro video."
QC-212,BRF-17928,Realizar baja del canal CBS MIAMI · Guatemala · Fire TV,Fire TV,"País: Guatemala
Canal: CBS MIAMI
Frecuencia: 526
Dispositivo: Fire TV
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CBS MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 526.","1. CBS MIAMI (526) no se muestra en la grilla de programación.
2. CBS MIAMI (526) no se muestra en el mosaico de canales.
3. CBS MIAMI no aparece como resultado de búsqueda.
4. CBS MIAMI (526) no se muestra en el carrusel de canales de TV en vivo.
5. CBS MIAMI (526) no se muestra en ningún carrusel de categoría.
6. La frecuencia 526 correspondiente a CBS MIAMI no está presente en Claro video."
QC-213,BRF-17928,Realizar baja del canal CBS MIAMI · Guatemala · Consolas,Consolas,"País: Guatemala
Canal: CBS MIAMI
Frecuencia: 526
Dispositivo: Consolas
Superficies: Mosaico, Buscador","1. Consultar la grilla de programación.
2. Consultar el mosaico de canales.
3. Buscar ""CBS MIAMI"" en el Buscador.
4. Consultar el carrusel de canales de TV en vivo.
5. Consultar los carruseles de categorías.
6. Verificar la frecuencia 526.","1. CBS MIAMI (526) no se muestra en la grilla de programación.
2. CBS MIAMI (526) no se muestra en el mosaico de canales.
3. CBS MIAMI no aparece como resultado de búsqueda.
4. CBS MIAMI (526) no se muestra en el carrusel de canales de TV en vivo.
5. CBS MIAMI (526) no se muestra en ningún carrusel de categoría.
6. La frecuencia 526 correspondiente a CBS MIAMI no está presente en Claro video."
